0.0,-1.0,-1.0,-0.016237354051447363,-0.3574970393197505,-0.03960636689386518,-0.7244055745033218,0.33013230680615946,-0.6967488591487574
1.0,-1.0,-1.0,-0.015954042707833342,-0.35750906731809795,-0.04027153379572747,-0.723390197227629,0.3298471911318549,-0.6954048972798468
2.0,-1.0,-1.0,-0.015679766111508363,-0.3575943448574376,-0.03919351822426449,-0.7243420693955651,0.3297489454566964,-0.6948453243142714
3.0,-1.0,-1.0,-0.01563643074972877,-0.35770578126363817,-0.0399379395006069,-0.7244484149180759,0.32966885307667054,-0.6941206983001778
4.0,-1.0,-1.0,-0.015415757701884941,-0.35682114332813664,-0.0399379395006069,-0.7244484149180759,0.3299134983206548,-0.6937390889060586
5.0,-1.0,-1.0,-0.015869210358939907,-0.35631534151215166,-0.0399379395006069,-0.7244484149180759,0.33027269892272965,-0.6930206353265623
6.0,-1.0,-1.0,-0.015062344575609695,-0.3567561848045118,-0.0399379395006069,-0.7244484149180759,0.33027269892272965,-0.6930206353265623
7.0,-1.0,-1.0,-0.01580759076366111,-0.3563257930125663,-0.038898864999343426,-0.7216266328881733,0.3311299314581209,-0.6929079995249243
8.0,-1.0,-1.0,-0.015692055986588915,-0.3565376067705322,-0.038898864999343426,-0.7216266328881733,0.3311299314581209,-0.6929079995249243
9.0,-1.0,-1.0,-0.016014915954422993,-0.3566097066726662,-0.038209898739984684,-0.7227864508947285,0.3312185662571778,-0.6929107623244578
10.0,-1.0,-1.0,-0.0158304133209435,-0.35644489455074224,-0.03888223058926223,-0.7223463722824287,0.33179308714667366,-0.6929517826959176
11.0,-1.0,-1.0,-0.016431758244202226,-0.35702684226438647,-0.03888223058926223,-0.7224749013829933,0.331611931297842,-0.6929526233202306
12.0,-1.0,-1.0,-0.0162377756729875,-0.35727901908321213,-0.039885558916468826,-0.7210438524065181,0.3316915758686544,-0.6929583610394507
13.0,-1.0,-1.0,-0.015182912623490565,-0.3570074450547719,-0.039416160585140546,-0.7223207816880783,0.3317380511324628,-0.6931578063593163
14.0,-1.0,-1.0,-0.015453075136339822,-0.35728725772523284,-0.040434937020827795,-0.720914731464537,0.33194145602853153,-0.6933305612025528
15.0,-1.0,-1.0,-0.015823332174082744,-0.35701126583630666,-0.039190022169878616,-0.7226639344839539,0.33194145602853153,-0.6933305612025528
16.0,-1.0,-1.0,-0.015948336413820877,-0.3572222206385882,-0.039190022169878616,-0.7226639344839539,0.33194145602853153,-0.6933305612025528
17.0,-1.0,-1.0,-0.014525976507347048,-0.35647656330406596,-0.04136118978797298,-0.7241744944741079,0.33261112982896895,-0.6931504790483266
18.0,-1.0,-1.0,-0.014769328080270022,-0.35672810899996515,-0.04152041607918166,-0.72467220691781,0.33261112982896895,-0.6931504790483266
19.0,-1.0,-1.0,-0.014415103136122539,-0.35649402786339096,-0.041064095871900255,-0.7236426882985343,0.3325764887747256,-0.6930408364977472
20.0,-1.0,-1.0,-0.014629658743483064,-0.35674556832175536,-0.04120915725062011,-0.7234107885951462,0.3328863360876962,-0.6930338496265104
21.0,-1.0,-1.0,-0.013320275078399913,-0.35583772810770853,-0.04061121672489063,-0.723816579686792,0.33294241437130434,-0.6925615601760493
22.0,-1.0,-1.0,-0.013320275078399913,-0.35583772810770853,-0.04061121672489063,-0.723816579686792,0.33294241437130434,-0.6925615601760493
23.0,-1.0,-1.0,-0.013090886772881264,-0.3558385373068136,-0.04283467065149898,-0.7236223247637751,0.33339651910142454,-0.6925728837259849
24.0,-1.0,-1.0,-0.013163149038589929,-0.3557155180927116,-0.04283467065149898,-0.7236223247637751,0.33339651910142454,-0.6925728837259849
25.0,-1.0,-1.0,-0.012108367170880176,-0.3559963075633868,-0.04270222125624122,-0.7235226361478175,0.33346296770366013,-0.6925366007046256
26.0,-1.0,-1.0,-0.011504597269073734,-0.3560181323703164,-0.04270222125624122,-0.7235226361478175,0.33346296770366013,-0.6925366007046256
27.0,-1.0,-1.0,-0.011742328967306218,-0.3564985478558027,-0.04242659075720654,-0.7233113749497585,0.33349684407784325,-0.6922466141230871
28.0,-1.0,-1.0,-0.011006329646697644,-0.35639958463839577,-0.04242659075720654,-0.7233113749497585,0.33349684407784325,-0.6922466141230871
29.0,-1.0,-1.0,-0.01021935863877464,-0.35646140325999165,-0.04273593526684966,-0.7229375459133773,0.33318191111871737,-0.6916412991485555
30.0,-1.0,-1.0,-0.009883454590868892,-0.3565959241002077,-0.043036208366461215,-0.7232381804028802,0.33318191111871737,-0.6916412991485555
31.0,-1.0,-1.0,-0.008616217367197464,-0.35703727805219715,-0.039238589828783914,-0.7227744176588464,0.33323524755293094,-0.6919022409816353
32.0,-1.0,-1.0,-0.008714601837024383,-0.35701751683392374,-0.040899556101778534,-0.7241220169955787,0.3333990723995714,-0.6922593151446381
33.0,-1.0,-1.0,-0.008697815538438122,-0.3560606585329909,-0.042511022434698426,-0.7232006194230638,0.3330875805007174,-0.6925883763535103
34.0,-1.0,-1.0,-0.0076851146429568525,-0.35590649170026417,-0.042684052248504405,-0.7232045240051531,0.33281361815647215,-0.6930637821370939
35.0,-1.0,-1.0,-0.007681196967030842,-0.355890103454312,-0.03850699789359205,-0.7232275063072426,0.33220943972696204,-0.6933444616195413
36.0,-1.0,-1.0,-0.008391566411779034,-0.3559245481010056,-0.038515157972592785,-0.7228907563974891,0.33101138509861905,-0.694700805020389
37.0,-1.0,-1.0,-0.008379192736144127,-0.35587435680635554,-0.03958734154921147,-0.721914383042412,0.3306487539113415,-0.6954906278659344
38.0,-1.0,-1.0,-0.008281675078303389,-0.3558221071605841,-0.040982591976283546,-0.7214714106922122,0.3304530717601295,-0.6967634064012763
39.0,-1.0,-1.0,-0.008896742342372225,-0.3558453670520107,-0.03894649252077719,-0.7215912664353794,0.32969330450723233,-0.698097039851837
40.0,-1.0,-1.0,-0.008914557816519323,-0.355976512301138,-0.03917788418330327,-0.7210721010497085,0.3294918505928246,-0.6994055069483545
41.0,-1.0,-1.0,-0.008189714444737225,-0.35617677729517794,-0.039343424322545124,-0.7212114011403019,0.3309109815591805,-0.7010328927678745
42.0,-1.0,-1.0,-0.007645238672820309,-0.3559252499306501,-0.041533130194569674,-0.7222841372768275,0.3316494503773814,-0.7026501439578267
43.0,-1.0,-1.0,-0.006497762916692012,-0.35581029390115776,-0.04100674224860225,-0.7241007211796499,0.3321988389568097,-0.7046029587559315
44.0,-1.0,-1.0,-0.0063399114783316175,-0.35575269673249804,-0.041873064525396644,-0.7242618644085442,0.3327548032610039,-0.7075029371783131
45.0,-1.0,-1.0,-0.006274651796463851,-0.3561117506836025,-0.03739378608921163,-0.7188492834835615,0.3328092683839367,-0.7113973296439096
46.0,-1.0,-1.0,-0.006452950570138213,-0.3562802186047194,-0.03739378608921163,-0.7188492834835615,0.3331916922146956,-0.7158783312289976
47.0,-1.0,-1.0,-0.0062739080665421745,-0.35671304585028196,-0.03733137562619918,-0.722900050402744,0.3336770964519459,-0.7214469330739773
48.0,-1.0,-1.0,-0.006588429879197064,-0.3569607393394384,-0.037440093751910895,-0.7227619470888204,0.33377580564892184,-0.7278501596359866
49.0,-1.0,-1.0,-0.0052982889164559215,-0.3566274645339322,-0.042348404839797106,-0.7250084880682114,0.33438047902545726,-0.7351510210757574
50.0,-1.0,-1.0,-0.006406082491230214,-0.3572369904863304,-0.041380579141285546,-0.7248247553523269,0.33466030478975484,-0.7435041425102987
51.0,-1.0,-1.0,-0.006016098279189237,-0.35692378853240986,-0.03698050270423404,-0.7246017987393711,0.3346102627648427,-0.7537790515876175
52.0,-1.0,-1.0,-0.005821034157067201,-0.35685677427643087,-0.037259718295743746,-0.7245546949714036,0.3342892673593476,-0.764638239081504
53.0,-1.0,-1.0,-0.005652380303469754,-0.35685104441351245,-0.03406193889011041,-0.7266695590918991,0.33349381154527485,-0.7762031791333359
54.0,-1.0,-1.0,-0.005652380303469754,-0.35685104441351245,-0.034986211869153926,-0.7262464631857354,0.3318390962698973,-0.788747024888253
55.0,-1.0,-1.0,-0.0055595345265459966,-0.3568213737796617,-0.038462850713940074,-0.7253114820670788,0.3297848749444663,-0.8020619797773747
56.0,-1.0,-1.0,-0.0057433091427077565,-0.35688420848298164,-0.037553292588524675,-0.7271357494332481,0.32822131110354985,-0.8167165415253366
57.0,-1.0,-1.0,-0.005081292617943741,-0.35564357531661733,-0.034226622692435225,-0.7245550563612951,0.3246578365528627,-0.8315012245843999
